run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_fcfs,uav2_charge_req_9321,uav2,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,187.975,986.055,237972,986.055,true,32.1329,31.8389,100,68.1611,false,0,fcfs,0,64.2657,67.8847,0,1,0.954545,525.783,2521.66,WEATHER_DROP:12
ugv_fcfs,ch1_charge_req_3750,ch1,ugv_1,1,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,291.792,1000.22,340042,1000.22,true,18.4249,18.1794,100,81.8206,false,0,fcfs,1,73.6997,86.6037,0,1,0.896552,445.143,2372.34,WEATHER_DROP:5
ugv_fcfs,ch0_charge_req_348,ch0,ugv_1,1,TIMEOUT,NO_DECISION,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,30570.7,false,30.5231,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav3_charge_req_3724,uav3,ugv_1,0,TIMEOUT,NO_DECISION,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,30327.2,false,34.1227,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,ch0_charge_req_4171,ch0,ugv_1,1,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,480.321,988.991,290996,988.991,true,30.405,30.1516,100,69.8484,false,0,fcfs,1,121.62,74.6417,0,1,0.9,428.742,2348.79,WEATHER_DROP:5
ugv_fcfs,ch0_charge_req_362,ch0,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,21997.9,false,30.5231,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav1_charge_req_4336,uav1,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,15994.2,false,42.0759,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,ch1_charge_req_404,ch1,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,13041.3,false,18.4754,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav2_charge_req_3738,uav2,ugv_1,0,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,2654.99,3023.2,238005,3023.2,true,32.1333,31.2579,100,68.7421,false,0,fcfs,0,63.1011,68.4653,0,1,0.892857,462.758,2395.89,WEATHER_DROP:5
ugv_fcfs,uav2_charge_req_1941,uav2,ugv_1,0,TIMEOUT,NO_DECISION,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,30559,false,32.5731,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
