run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_edf,uav2_charge_req_5915,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,2471.97,false,32.711,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_2988,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30704.8,false,42.4985,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav2_charge_req_5362,uav2,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,4366.49,5004.07,242995,5004.07,true,31.9498,30.3184,100,69.6816,false,0,edf,0,62.6009,68.7294,0,1,0.974359,640.684,2878.94,WEATHER_DROP:8
ugv_edf,uav2_charge_req_10204,uav2,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,412.708,995.334,236003,995.334,true,31.9303,31.623,100,68.377,false,0,edf,0,63.8607,68.1099,0,1,0.947368,594.597,2588.6,WEATHER_DROP:16
ugv_edf,uav3_charge_req_8693,uav3,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,35494.2,-1,-1,12906.2,false,33.4155,-1,-1,-1,false,0,edf,0,44.4034,77.8049,0,1,0.945205,620.012,2611.21,WEATHER_DROP:14
ugv_edf,ch1_charge_req_5279,ch1,ugv_1,1,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30226.5,false,18.5541,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav3_charge_req_6296,uav3,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,25495.2,false,34.4354,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch0_charge_req_4232,ch0,ugv_1,1,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30292.5,false,30.4335,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_5019,uav1,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,8996.66,false,41.0568,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch0_charge_req_7566,ch0,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,401.363,998.746,290080,998.746,true,30.5111,30.2644,100,69.7356,false,0,edf,1,122.045,74.5277,0,1,0.928571,646.067,3272.79,WEATHER_DROP:11
ugv_edf,uav1_charge_req_5067,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30659.9,false,41.0568,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_5601,uav1,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,12535.5,false,40.5779,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav3_charge_req_6740,uav3,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,6591.07,-1,-1,2166.61,false,33.848,-1,-1,-1,false,0,edf,0,63.9536,68.0294,0,1,0.927273,658.691,3339.6,WEATHER_DROP:11
ugv_edf,uav2_charge_req_1963,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,4509.87,false,32.4863,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_5080,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30702.5,false,41.0568,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch1_charge_req_5798,ch1,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,302.819,1001.65,339999,1001.65,true,18.4375,18.1936,100,81.8064,false,0,edf,1,73.7501,86.5912,0,1,0.97619,691.926,4007.68,WEATHER_DROP:9
ugv_edf,uav2_charge_req_5932,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,3.53249,false,32.711,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav2_charge_req_5947,uav2,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30488.4,false,32.711,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav2_charge_req_877,uav2,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30636,false,32.1124,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_7968,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30319.3,false,40.9776,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch1_charge_req_11314,ch1,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77185e+09,0,0,-1,1.77185e+09,-1,-1,-1,17507.1,false,18.5291,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
